date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-11-01 18:00:00,4,507.35,0.0,16.11,69.38,4.83,40.9,101.28,5.83
2024-11-01 19:00:00,3,554.08,0.0,18.34,66.52,4.53,41.61,99.19,5.76
2024-11-01 20:00:00,3,574.11,0.0,21.59,60.8,4.35,41.59,96.11,4.75
2024-11-01 21:00:00,3,527.38,0.0,17.65,63.66,4.29,42.05,94.23,4.12
2024-11-01 22:00:00,3,473.98,0.0,12.17,67.95,4.17,41.84,93.08,3.96
2024-11-01 23:00:00,3,400.54,0.0,8.23,71.53,3.64,37.94,88.07,3.29
2024-11-02 00:00:00,3,357.15,0.0,6.17,74.39,3.25,34.64,84.09,2.66
2024-11-02 01:00:00,3,347.14,0.0,6.08,75.82,3.28,33.15,83.17,2.41
2024-11-02 02:00:00,3,380.52,0.0,7.97,76.53,3.58,34.07,84.98,2.72
2024-11-02 03:00:00,3,507.35,0.3,14.74,72.96,4.47,36.94,88.38,4.24
2024-11-02 04:00:00,3,560.76,1.96,17.65,74.39,5.19,36.83,89.2,4.37
2024-11-02 05:00:00,3,554.08,2.82,16.28,80.82,5.25,37.07,91.26,4.43
2024-11-02 06:00:00,3,480.65,2.15,11.82,92.98,4.95,36.51,92.71,4.05
2024-11-02 07:00:00,3,447.27,1.73,9.6,98.71,3.99,35.25,92.6,3.58
2024-11-02 08:00:00,3,500.68,2.18,11.48,98.71,3.99,35.55,93.43,4.05
2024-11-02 09:00:00,3,560.76,2.79,14.74,95.84,4.11,36.02,95.7,4.5
2024-11-02 10:00:00,3,574.11,2.91,16.28,91.55,3.93,35.6,97.66,4.37
2024-11-02 11:00:00,3,567.44,2.46,17.48,86.55,3.78,34.93,98.68,4.05
2024-11-02 12:00:00,4,587.46,1.49,20.73,79.39,3.7,34.5,100.69,3.89
2024-11-02 13:00:00,4,674.25,0.21,29.13,67.23,4.05,35.1,102.92,4.12
2024-11-02 14:00:00,4,647.54,0.0,27.42,67.23,3.93,35.0,103.58,3.89
2024-11-02 15:00:00,4,534.06,0.0,18.34,78.68,3.67,34.55,103.06,3.55
2024-11-02 16:00:00,4,574.11,0.0,18.51,78.68,4.11,37.11,105.39,4.88
2024-11-02 17:00:00,4,620.84,0.0,19.71,75.82,4.41,39.68,107.26,6.02
2024-11-02 18:00:00,4,627.52,0.0,19.36,75.82,4.53,41.09,107.28,6.46
2024-11-02 19:00:00,4,647.54,0.0,21.08,72.24,4.41,41.46,104.68,6.21
2024-11-02 20:00:00,3,600.81,0.0,20.91,69.38,3.78,39.05,97.73,4.43
2024-11-02 21:00:00,3,534.06,0.0,17.14,70.81,3.73,38.11,93.77,3.89
2024-11-02 22:00:00,3,494.0,0.0,13.37,73.67,3.87,38.64,92.14,3.99
2024-11-02 23:00:00,3,507.35,0.0,12.17,74.39,4.35,40.11,92.27,4.43
2024-11-03 00:00:00,3,560.76,0.0,13.02,72.24,5.25,42.7,92.01,5.13
2024-11-03 01:00:00,3,727.65,0.0,18.85,65.09,7.21,48.87,95.9,7.03
2024-11-03 02:00:00,4,1054.76,0.0,31.87,51.5,10.25,59.48,107.45,11.15
2024-11-03 03:00:00,5,2029.42,4.36,72.66,13.59,17.4,88.66,144.96,25.59
2024-11-03 04:00:00,5,3524.78,44.26,90.48,3.58,26.94,124.89,196.15,44.58
2024-11-03 05:00:00,5,3898.62,60.8,90.48,10.55,26.7,124.21,201.35,43.57
2024-11-03 06:00:00,5,2643.59,31.29,75.4,37.19,19.31,88.47,157.41,27.87
2024-11-03 07:00:00,4,1268.39,8.72,41.13,84.4,11.8,54.76,114.44,13.93
2024-11-03 08:00:00,4,1295.09,8.94,42.16,90.12,10.49,56.83,116.22,14.95
2024-11-03 09:00:00,4,1375.2,10.62,46.61,83.68,10.37,56.46,114.1,15.83
2024-11-03 10:00:00,4,1281.74,10.84,44.55,70.81,9.18,50.28,104.55,14.31
2024-11-03 11:00:00,3,1121.52,9.28,41.13,56.51,7.75,43.42,93.74,11.53
2024-11-03 12:00:00,3,1001.36,5.76,41.81,43.63,6.62,38.9,86.02,9.25
2024-11-03 13:00:00,3,1041.41,1.24,53.47,22.89,6.38,37.29,82.17,8.36
2024-11-03 14:00:00,3,1014.71,0.39,53.47,17.88,6.32,37.21,80.63,7.85
2024-11-03 15:00:00,3,774.38,0.02,35.64,37.55,5.96,35.48,77.88,6.84
2024-11-03 16:00:00,3,807.76,0.0,33.24,42.2,6.79,39.29,83.67,8.74
2024-11-03 17:00:00,3,1001.36,0.01,39.41,33.26,7.75,47.14,94.49,11.65
2024-11-03 18:00:00,4,1068.12,0.01,40.1,31.83,7.99,51.38,99.37,12.79
2024-11-03 19:00:00,4,1108.17,0.03,42.5,29.68,7.63,52.07,99.18,12.16
2024-11-03 20:00:00,4,1188.28,0.13,48.67,21.28,7.45,52.48,96.86,9.88
2024-11-03 21:00:00,4,1522.06,1.62,57.58,7.6,10.01,68.11,111.03,12.03
2024-11-03 22:00:00,5,1922.61,4.69,60.32,1.39,12.52,89.17,126.88,14.69
2024-11-03 23:00:00,5,2002.72,6.03,56.89,0.63,14.31,98.6,133.55,16.47
2024-11-04 00:00:00,5,1949.31,5.53,52.78,0.85,16.69,100.08,137.36,17.99
2024-11-04 01:00:00,5,1895.9,2.15,56.89,4.29,20.74,99.2,141.12,19.51
2024-11-04 02:00:00,5,2216.34,3.74,70.6,2.95,27.18,110.28,158.49,24.32
2024-11-04 03:00:00,5,3284.45,29.06,86.37,2.59,38.62,149.25,208.34,36.98
2024-11-04 04:00:00,5,4112.24,54.54,102.82,13.23,55.79,173.92,243.37,44.08
2024-11-04 05:00:00,5,4753.11,60.8,132.98,28.97,71.53,203.09,280.34,48.13
2024-11-04 06:00:00,5,4806.52,37.1,164.51,77.96,79.15,241.64,323.75,47.12
2024-11-04 07:00:00,5,4165.65,18.1,153.54,157.36,61.99,269.28,353.03,35.97
2024-11-04 08:00:00,5,3284.45,10.28,119.27,217.44,39.1,270.73,357.73,26.35
2024-11-04 09:00:00,5,2429.96,6.37,84.31,234.6,24.56,217.81,303.03,20.52
2024-11-04 10:00:00,5,1735.69,5.76,64.43,175.95,14.54,128.05,203.38,16.97
2024-11-04 11:00:00,4,1375.2,6.65,54.84,98.71,10.13,70.44,137.33,14.69
2024-11-04 12:00:00,4,1148.22,5.03,50.04,52.93,7.99,48.96,110.73,11.27
2024-11-04 13:00:00,3,1081.47,0.92,56.21,25.03,7.57,40.99,98.28,9.12
2024-11-04 14:00:00,3,1081.47,0.57,56.21,15.56,7.75,40.08,95.24,8.87
2024-11-04 15:00:00,3,921.25,0.08,43.87,27.18,7.75,40.42,95.3,8.99
2024-11-04 16:00:00,4,1081.47,0.14,47.3,24.68,9.3,48.91,105.68,12.67
2024-11-04 17:00:00,4,1335.14,0.56,54.15,13.59,10.73,60.92,119.29,16.47
2024-11-04 18:00:00,4,1508.71,1.1,56.21,9.57,11.56,69.94,129.27,18.24
2024-11-04 19:00:00,4,1455.31,1.15,54.15,9.12,10.49,67.15,124.15,15.58
2024-11-04 20:00:00,4,1255.04,0.34,49.35,15.38,8.58,57.28,108.78,10.39
2024-11-04 21:00:00,4,1068.12,0.02,39.41,27.54,7.99,52.19,98.98,8.49
2024-11-04 22:00:00,3,881.2,0.0,27.42,38.62,7.51,49.47,89.72,8.11
2024-11-04 23:00:00,4,867.84,0.0,23.99,41.48,8.11,51.78,89.84,9.25
2024-11-05 00:00:00,4,988.01,0.0,26.05,38.27,9.54,58.27,96.45,11.15
2024-11-05 01:00:00,4,1308.44,0.03,37.7,26.11,12.16,71.5,109.1,14.19
2024-11-05 02:00:00,5,1949.31,4.86,58.26,5.14,15.5,93.12,128.75,18.49
2024-11-05 03:00:00,5,3578.19,50.51,68.55,0.45,21.7,147.82,184.95,30.15
2024-11-05 04:00:00,5,6141.66,132.32,81.57,1.61,30.99,230.66,277.38,43.06
2024-11-05 05:00:00,5,7263.18,162.72,97.33,5.19,35.29,265.79,327.71,48.64
2024-11-05 06:00:00,5,5874.63,96.56,123.38,22.17,31.47,232.93,298.82,45.6
2024-11-05 07:00:00,4,1188.28,6.65,35.64,104.43,15.97,62.97,107.15,11.27
2024-11-05 08:00:00,3,594.14,2.26,15.77,124.45,10.25,46.43,84.58,5.89
2024-11-05 09:00:00,3,473.98,1.62,11.65,120.16,7.75,40.94,76.75,3.99
2024-11-05 10:00:00,3,440.6,1.48,10.71,107.29,6.56,37.26,71.72,3.2
2024-11-05 11:00:00,3,460.62,1.47,12.85,92.98,6.68,35.21,69.44,3.36
2024-11-05 12:00:00,3,487.33,0.89,16.62,82.25,6.79,34.95,67.95,3.58
2024-11-05 13:00:00,3,687.6,0.11,31.53,59.37,8.23,36.53,70.4,5.38
2024-11-05 14:00:00,3,894.55,0.01,45.24,39.34,9.42,40.06,74.81,7.73
2024-11-05 15:00:00,3,1001.36,0.01,46.61,36.48,10.49,46.13,81.12,10.77
2024-11-05 16:00:00,5,1815.8,4.97,70.6,10.55,15.14,76.27,118.18,23.31
2024-11-05 17:00:00,5,2696.99,23.47,71.97,0.04,19.31,114.48,164.46,34.45
2024-11-05 18:00:00,5,3177.64,34.42,68.55,0.0,20.98,141.59,195.9,37.49
2024-11-05 19:00:00,5,2964.02,32.19,65.12,0.0,18.12,132.07,182.98,30.65
2024-11-05 20:00:00,5,2162.93,15.87,62.38,0.25,12.64,94.41,134.65,17.48
2024-11-05 21:00:00,4,1468.66,1.82,52.78,9.3,9.78,70.0,102.97,11.53
2024-11-05 22:00:00,4,1001.36,0.0,30.85,37.19,8.11,56.87,85.38,8.99
2024-11-05 23:00:00,4,841.14,0.0,22.28,51.5,7.99,53.67,80.46,8.49
2024-11-06 00:00:00,4,854.49,0.0,21.42,55.07,8.7,55.75,81.94,8.87
2024-11-06 01:00:00,4,1014.71,0.0,27.42,50.07,10.49,61.55,88.23,10.01
2024-11-06 02:00:00,5,1441.96,0.02,46.61,34.33,13.11,75.81,105.02,13.81
2024-11-06 03:00:00,5,2590.18,15.2,78.14,6.62,18.6,113.38,150.12,23.56
2024-11-06 04:00:00,5,4219.06,69.74,85.0,8.23,25.75,158.25,202.75,33.94
2024-11-06 05:00:00,5,4432.68,75.1,91.85,16.27,27.42,160.84,205.98,38.5
2024-11-06 06:00:00,5,3017.43,32.19,82.94,48.64,23.37,118.42,157.4,31.41
2024-11-06 07:00:00,3,841.14,3.74,23.31,111.58,13.59,49.47,74.34,9.25
2024-11-06 08:00:00,3,527.38,1.69,12.34,125.89,9.54,42.39,63.85,5.19
2024-11-06 09:00:00,3,460.62,1.26,9.68,124.45,7.75,40.89,61.07,3.7
2024-11-06 10:00:00,3,460.62,1.31,10.45,114.44,7.33,38.59,59.99,3.42
2024-11-06 11:00:00,3,487.33,1.36,13.19,101.57,7.15,36.49,59.33,3.61
2024-11-06 12:00:00,3,520.71,0.82,16.79,87.98,6.85,34.91,58.67,3.77
2024-11-06 13:00:00,3,654.22,0.08,26.39,68.66,7.45,35.27,60.35,4.94
2024-11-06 14:00:00,3,761.03,0.0,33.93,53.64,7.99,36.14,62.21,6.59
2024-11-06 15:00:00,3,787.73,0.0,33.59,53.64,8.23,38.72,64.51,8.36
2024-11-06 16:00:00,4,1108.17,0.0,45.24,41.84,10.13,50.36,78.28,14.19
2024-11-06 17:00:00,4,1388.55,0.01,53.47,32.19,11.32,62.43,92.33,17.99
2024-11-06 18:00:00,4,1468.66,0.01,53.47,32.54,11.32,67.98,99.03,18.24
2024-11-06 19:00:00,4,1241.68,0.0,45.93,39.7,9.18,59.12,88.35,13.68
2024-11-06 20:00:00,3,894.55,0.0,33.24,52.93,6.62,45.8,70.34,7.54
2024-11-06 21:00:00,3,640.87,0.0,20.91,66.52,5.66,40.1,61.93,5.07
2024-11-06 22:00:00,3,540.73,0.0,14.22,72.24,5.3,38.83,59.38,4.69
2024-11-06 23:00:00,3,547.41,0.0,13.19,70.81,5.42,39.78,60.38,5.32
2024-11-07 00:00:00,3,574.11,0.0,13.54,69.38,5.84,40.96,62.03,5.89
2024-11-07 01:00:00,3,634.19,0.0,16.62,66.52,6.56,42.65,64.37,6.52
2024-11-07 02:00:00,3,707.63,0.0,21.76,62.23,6.79,43.75,66.91,6.9
2024-11-07 03:00:00,3,974.66,0.88,35.99,49.35,7.87,48.5,76.82,9.63
2024-11-07 04:00:00,3,627.52,2.21,21.25,70.1,7.27,34.9,65.78,5.13
2024-11-07 05:00:00,3,600.81,3.41,19.02,74.39,7.33,34.4,68.57,5.07
2024-11-07 06:00:00,3,540.73,2.91,14.57,84.4,6.85,34.31,71.47,4.81
2024-11-07 07:00:00,3,447.27,1.98,10.28,91.55,5.36,32.33,71.15,3.67
2024-11-07 08:00:00,3,417.23,1.72,8.91,91.55,4.83,31.09,71.04,3.01
2024-11-07 09:00:00,3,413.89,1.7,9.0,88.69,4.47,30.39,71.86,2.66
2024-11-07 10:00:00,3,403.88,1.63,9.34,84.4,4.05,29.54,72.93,2.37
2024-11-07 11:00:00,3,410.56,1.51,10.71,77.96,4.11,29.07,73.45,2.37
2024-11-07 12:00:00,3,427.25,0.91,13.54,70.81,4.11,29.0,73.52,2.44
2024-11-07 13:00:00,3,494.0,0.1,19.71,61.51,4.47,29.57,73.4,2.75
2024-11-07 14:00:00,3,520.71,0.0,21.25,58.65,4.71,29.99,72.75,3.1
2024-11-07 15:00:00,3,500.68,0.0,18.34,62.23,4.95,30.84,72.02,3.7
2024-11-07 16:00:00,3,827.79,0.0,32.9,46.49,7.03,41.22,84.41,8.87
2024-11-07 17:00:00,4,1121.52,0.02,44.55,30.4,8.7,52.56,97.82,13.05
2024-11-07 18:00:00,4,1281.74,0.07,49.35,25.03,9.89,60.57,106.61,15.45
2024-11-07 19:00:00,4,1228.33,0.05,47.98,26.11,9.18,57.87,101.96,13.43
2024-11-07 20:00:00,3,961.3,0.0,38.73,36.12,7.03,46.69,85.19,8.23
2024-11-07 21:00:00,3,747.68,0.0,27.42,48.64,6.2,41.31,76.21,6.08
2024-11-07 22:00:00,3,600.81,0.0,18.34,57.94,5.66,38.57,71.26,5.32
2024-11-07 23:00:00,3,500.68,0.0,13.37,62.94,5.19,35.62,67.14,4.88
2024-11-08 00:00:00,3,453.95,0.0,11.14,65.09,4.89,33.57,64.85,4.62
2024-11-08 01:00:00,3,460.62,0.0,11.48,65.09,5.01,32.87,64.56,4.62
2024-11-08 02:00:00,3,507.35,0.0,14.74,61.51,5.25,33.21,65.95,5.07
2024-11-08 03:00:00,3,754.36,0.58,28.1,48.64,6.62,38.5,74.91,8.23
2024-11-08 04:00:00,3,520.71,1.49,16.62,66.52,5.66,29.54,64.23,4.05
2024-11-08 05:00:00,3,534.06,2.63,16.11,72.24,5.9,29.59,64.66,4.31
2024-11-08 06:00:00,3,514.03,2.6,13.88,81.54,6.2,30.19,65.69,4.56
2024-11-08 07:00:00,3,453.95,2.01,10.71,90.12,5.6,29.26,64.8,3.89
2024-11-08 08:00:00,3,427.25,1.82,9.51,92.98,5.25,28.22,63.5,3.32
2024-11-08 09:00:00,3,427.25,1.87,9.77,90.12,4.95,27.32,62.56,3.04
2024-11-08 10:00:00,3,423.91,1.87,10.37,85.83,4.53,26.3,61.17,2.85
2024-11-08 11:00:00,3,433.92,1.73,12.0,78.68,4.53,25.86,60.5,2.85
2024-11-08 12:00:00,3,460.62,1.06,15.25,70.81,4.47,25.61,59.72,2.94
2024-11-08 13:00:00,3,534.06,0.11,22.28,58.65,4.95,26.44,60.24,3.32
2024-11-08 14:00:00,3,567.44,0.0,24.33,53.64,5.19,27.57,61.1,3.67
2024-11-08 15:00:00,3,540.73,0.0,21.25,55.79,5.36,29.21,62.88,4.31
2024-11-08 16:00:00,3,781.06,0.0,31.19,43.27,7.21,37.74,74.3,8.36
2024-11-08 17:00:00,3,974.66,0.02,39.07,31.11,8.34,46.37,85.29,11.78
2024-11-08 18:00:00,4,1041.41,0.03,40.1,28.97,8.58,50.86,90.53,12.92
2024-11-08 19:00:00,3,961.3,0.01,37.01,31.83,7.45,47.94,85.1,10.77
2024-11-08 20:00:00,3,754.36,0.0,30.5,38.98,5.72,40.6,72.93,6.71
2024-11-08 21:00:00,3,554.08,0.0,19.88,51.5,4.41,36.15,64.82,4.37
2024-11-08 22:00:00,3,460.62,0.0,12.68,60.8,3.93,34.84,61.39,3.8
2024-11-08 23:00:00,3,447.27,0.0,10.28,64.37,3.99,33.89,59.91,3.99
2024-11-09 00:00:00,3,467.3,0.0,10.28,65.09,4.35,33.1,59.62,4.37
2024-11-09 01:00:00,3,520.71,0.0,12.68,64.37,5.07,33.39,61.62,4.94
2024-11-09 02:00:00,3,620.84,0.0,18.16,61.51,5.96,34.62,65.39,5.89
2024-11-09 03:00:00,3,881.2,0.65,31.87,50.78,7.75,40.04,74.5,8.87
2024-11-09 04:00:00,3,547.41,1.51,17.14,70.81,6.14,27.24,60.4,4.24
2024-11-09 05:00:00,3,500.68,2.24,14.39,77.25,5.48,26.24,59.1,3.89
2024-11-09 06:00:00,3,453.95,1.93,10.88,85.83,5.07,26.81,59.76,3.7
2024-11-09 07:00:00,3,383.85,1.33,7.37,91.55,4.11,26.54,59.11,2.79
2024-11-09 08:00:00,3,350.48,1.08,5.83,91.55,3.58,26.05,58.39,2.12
2024-11-09 09:00:00,3,337.12,1.01,5.48,88.69,3.13,25.34,57.47,1.73
2024-11-09 10:00:00,3,340.46,1.03,5.91,84.4,2.98,25.01,57.34,1.63
2024-11-09 11:00:00,3,360.49,1.09,7.63,77.96,3.25,25.41,57.97,1.82
2024-11-09 12:00:00,3,387.19,0.72,10.37,71.53,3.34,25.38,58.18,2.01
2024-11-09 13:00:00,3,447.27,0.08,15.77,62.23,3.81,25.96,58.74,2.41
2024-11-09 14:00:00,3,480.65,0.0,17.99,57.94,4.17,26.68,59.43,2.82
2024-11-09 15:00:00,3,467.3,0.0,16.11,60.08,4.29,27.66,60.31,3.42
2024-11-09 16:00:00,3,467.3,0.0,14.57,61.51,4.77,28.82,61.76,4.02
2024-11-09 17:00:00,3,433.92,0.0,12.0,64.37,4.71,28.64,61.53,3.89
2024-11-09 18:00:00,3,407.22,0.0,10.11,67.23,4.41,28.07,60.91,3.61
2024-11-09 19:00:00,3,607.49,0.0,19.19,55.79,4.83,33.74,68.29,5.95
2024-11-09 20:00:00,3,667.57,0.0,24.68,47.21,4.65,35.1,68.95,5.51
2024-11-09 21:00:00,3,627.52,0.0,21.76,47.92,4.65,35.1,67.76,5.0
2024-11-09 22:00:00,3,594.14,0.0,17.48,52.21,4.83,36.52,68.98,5.32
2024-11-09 23:00:00,3,580.79,0.0,15.25,54.36,5.07,37.74,70.63,5.76
2024-11-10 00:00:00,3,607.49,0.0,15.42,52.93,5.54,39.59,73.68,6.33
2024-11-10 01:00:00,3,694.27,0.0,18.85,49.35,6.44,43.25,78.53,7.28
2024-11-10 02:00:00,3,814.44,0.0,25.7,43.99,7.09,46.65,83.91,8.11
2024-11-10 03:00:00,4,1148.22,1.47,41.81,30.04,8.58,54.4,96.78,11.4
2024-11-10 04:00:00,4,1228.33,8.27,42.84,34.69,8.58,50.36,95.32,11.15
2024-11-10 05:00:00,3,1134.87,10.06,37.36,48.64,8.11,45.34,91.67,10.39
2024-11-10 06:00:00,3,787.73,5.76,23.99,71.53,6.85,39.14,86.9,7.79
2024-11-10 07:00:00,3,370.5,1.38,7.2,88.69,3.99,29.9,78.65,2.44
2024-11-10 08:00:00,3,333.79,1.01,5.36,88.69,3.34,28.91,80.4,1.68
2024-11-10 09:00:00,3,327.11,0.96,5.27,87.26,3.07,28.75,81.89,1.44
2024-11-10 10:00:00,3,333.79,1.03,5.91,82.97,3.01,29.15,84.93,1.44
2024-11-10 11:00:00,3,347.14,1.03,7.37,77.25,3.19,29.72,87.61,1.61
2024-11-10 12:00:00,3,363.83,0.63,9.68,71.53,3.13,29.74,85.77,1.71
2024-11-10 13:00:00,3,413.89,0.06,14.05,65.09,3.37,30.26,85.09,1.95
2024-11-10 14:00:00,3,433.92,0.0,15.42,63.66,3.58,31.36,86.14,2.22
2024-11-10 15:00:00,3,427.25,0.0,13.71,65.8,3.78,33.13,88.37,2.69
2024-11-10 16:00:00,3,433.92,0.0,12.51,67.95,4.23,35.33,91.27,3.2
2024-11-10 17:00:00,3,413.89,0.0,10.62,70.1,4.23,36.74,92.62,3.07
2024-11-10 18:00:00,3,403.88,0.0,9.51,71.53,4.11,37.9,94.33,2.91
2024-11-10 19:00:00,4,620.84,0.0,19.19,60.08,4.83,45.18,103.29,5.64
2024-11-10 20:00:00,4,680.92,0.0,24.68,50.78,4.71,47.17,105.32,5.32
2024-11-10 21:00:00,4,714.3,0.0,25.36,49.35,5.78,50.58,111.75,6.08
2024-11-10 22:00:00,4,734.33,0.0,22.62,52.93,6.62,55.2,120.18,6.97
2024-11-10 23:00:00,4,720.98,0.0,20.22,53.64,6.79,57.79,123.88,7.35
2024-11-11 00:00:00,4,714.3,0.0,19.36,52.93,6.97,59.35,126.07,7.54
2024-11-11 01:00:00,4,807.76,0.0,23.31,47.92,7.99,63.37,131.32,8.49
2024-11-11 02:00:00,4,1028.06,0.01,33.93,36.12,9.42,70.32,141.01,10.26
2024-11-11 03:00:00,5,1762.39,6.71,59.63,9.66,12.99,91.81,168.46,17.73
2024-11-11 04:00:00,5,2510.07,35.32,63.75,9.75,15.97,105.74,190.3,22.29
2024-11-11 05:00:00,5,2536.77,40.23,63.06,18.95,15.97,99.15,193.7,22.04
2024-11-11 06:00:00,5,1762.39,20.12,51.41,45.06,13.47,79.16,176.85,17.48
2024-11-11 07:00:00,4,540.73,2.85,14.05,89.41,7.21,48.07,143.04,4.94
2024-11-11 08:00:00,4,423.91,1.79,9.51,92.98,5.66,46.08,142.88,3.45
2024-11-11 09:00:00,4,417.23,1.79,9.51,89.41,5.19,45.85,142.86,3.1
2024-11-11 10:00:00,4,413.89,1.79,10.02,82.97,4.65,45.77,143.01,2.88
2024-11-11 11:00:00,4,423.91,1.65,11.48,75.82,4.59,45.59,142.74,2.88
2024-11-11 12:00:00,4,440.6,0.96,14.57,68.66,4.47,45.51,142.64,2.91
2024-11-11 13:00:00,4,507.35,0.09,20.73,59.37,4.77,46.13,142.24,3.26
2024-11-11 14:00:00,4,534.06,0.0,21.93,57.22,4.95,46.82,142.05,3.55
2024-11-11 15:00:00,4,507.35,0.0,18.68,61.51,5.13,47.96,142.76,4.12
2024-11-11 16:00:00,4,494.0,0.0,16.28,65.09,5.48,49.22,143.96,4.75
2024-11-11 17:00:00,4,453.95,0.0,13.37,68.66,5.36,48.91,143.07,4.5
2024-11-11 18:00:00,4,433.92,0.0,11.48,72.24,5.01,48.18,140.53,4.12
2024-11-11 19:00:00,4,694.27,0.0,23.31,58.65,5.72,55.48,147.17,7.54
2024-11-11 20:00:00,4,761.03,0.0,29.13,49.35,5.54,56.23,145.58,6.78
2024-11-11 21:00:00,4,714.3,0.0,26.39,50.78,5.66,56.12,145.29,6.33
2024-11-11 22:00:00,4,680.92,0.0,21.42,55.07,6.08,58.3,150.27,6.59
2024-11-11 23:00:00,4,687.6,0.0,19.36,55.07,6.56,61.57,154.56,7.16
2024-11-12 00:00:00,4,734.33,0.0,20.56,52.21,7.45,65.9,158.65,7.98
2024-11-12 01:00:00,5,1001.36,0.0,29.82,40.77,9.89,77.56,170.75,10.39
2024-11-12 02:00:00,5,1615.52,0.61,53.47,16.81,13.71,102.28,196.99,14.95
2024-11-12 03:00:00,5,3364.56,39.34,72.66,1.05,21.93,167.42,274.55,29.39
2024-11-12 04:00:00,5,5981.45,119.81,87.74,3.76,31.47,250.04,376.12,44.58
2024-11-12 05:00:00,5,6408.69,134.11,104.19,8.85,31.47,251.04,385.62,46.1
2024-11-12 06:00:00,5,4165.65,64.37,98.71,28.25,23.37,175.26,303.12,33.94
2024-11-12 07:00:00,4,727.65,4.41,21.08,86.55,8.94,59.72,170.67,6.52
2024-11-12 08:00:00,4,467.3,2.1,11.48,94.41,6.5,52.58,160.3,4.05
2024-11-12 09:00:00,4,447.27,2.04,11.14,92.98,5.96,51.26,156.1,3.64
2024-11-12 10:00:00,4,453.95,2.12,12.0,85.12,5.54,50.22,152.13,3.48
2024-11-12 11:00:00,4,467.3,2.01,13.88,75.1,5.54,50.51,153.17,3.55
2024-11-12 12:00:00,4,487.33,1.17,17.31,65.09,5.25,50.72,152.31,3.58
2024-11-12 13:00:00,4,567.44,0.11,24.33,52.93,5.54,51.27,150.96,3.93
2024-11-12 14:00:00,4,587.46,0.0,25.7,50.07,5.66,51.43,149.21,4.18
2024-11-12 15:00:00,4,547.41,0.0,21.42,55.07,5.72,52.05,148.36,4.62
2024-11-12 16:00:00,4,894.55,0.02,35.99,38.27,7.87,63.27,161.68,10.64
2024-11-12 17:00:00,4,1148.22,0.14,46.61,21.28,9.42,73.92,175.19,15.07
2024-11-12 18:00:00,5,1214.98,0.21,46.61,18.6,9.54,78.35,180.29,16.21
2024-11-12 19:00:00,5,1148.22,0.14,44.55,20.74,8.46,75.42,174.06,13.93
2024-11-12 20:00:00,4,974.66,0.04,40.1,26.46,6.91,67.4,159.88,9.25
2024-11-12 21:00:00,4,847.82,0.0,33.24,35.76,6.62,65.78,153.11,7.54
2024-11-12 22:00:00,4,867.84,0.0,29.47,41.13,7.21,71.68,157.32,7.98
2024-11-12 23:00:00,5,1001.36,0.0,30.5,38.62,8.7,82.76,166.75,9.75
2024-11-13 00:00:00,5,1268.39,0.01,37.01,29.33,11.21,98.65,181.74,12.67
2024-11-13 01:00:00,5,1815.8,0.71,54.84,11.44,15.74,125.83,208.18,17.73
2024-11-13 02:00:00,5,2723.69,15.65,69.23,0.4,21.7,164.25,249.87,24.83
2024-11-13 03:00:00,5,4646.3,69.74,78.83,0.71,31.47,239.62,338.42,40.02
2024-11-13 04:00:00,5,7049.56,144.84,97.33,3.89,42.92,318.69,432.65,51.68
2024-11-13 05:00:00,5,8224.49,164.51,131.61,9.83,48.64,359.7,480.36,57.76
2024-11-13 06:00:00,5,6675.72,88.51,164.51,33.97,44.35,328.46,442.65,52.18
2024-11-13 07:00:00,5,1054.76,5.03,30.16,110.15,14.9,77.06,145.62,9.25
2024-11-13 08:00:00,4,567.44,1.82,13.19,127.32,8.7,56.82,113.78,4.88
2024-11-13 09:00:00,4,494.0,1.58,11.82,124.45,6.91,53.72,110.92,3.89
2024-11-13 10:00:00,4,654.22,3.1,20.56,101.57,7.03,59.99,131.41,5.76
2024-11-13 11:00:00,4,894.55,5.31,33.59,70.81,7.87,68.66,157.23,8.61
2024-11-13 12:00:00,4,1068.12,5.2,47.3,40.41,8.23,70.71,164.86,10.39
2024-11-13 13:00:00,4,1348.5,5.42,67.17,6.71,9.06,71.19,162.72,11.78
2024-11-13 14:00:00,4,1308.44,5.25,64.43,3.44,8.82,67.59,152.94,11.15
2024-11-13 15:00:00,4,921.25,0.25,43.87,27.89,7.87,60.67,137.7,9.25
2024-11-13 16:00:00,4,961.3,0.03,40.78,35.05,8.46,63.16,137.38,11.78
2024-11-13 17:00:00,4,1201.63,0.12,49.35,22.35,9.66,72.22,145.79,16.21
2024-11-13 18:00:00,5,1308.44,0.18,50.72,20.03,10.25,76.73,148.15,17.99
2024-11-13 19:00:00,5,1361.85,0.38,54.15,17.34,9.89,76.38,144.32,16.97
2024-11-13 20:00:00,4,1321.79,0.59,55.52,13.05,8.82,70.42,132.33,12.79
2024-11-13 21:00:00,4,1295.09,0.31,51.41,14.31,9.18,70.51,128.25,11.65
2024-11-13 22:00:00,5,1295.09,0.05,44.55,22.71,9.78,75.88,131.79,11.53
2024-11-13 23:00:00,5,1308.44,0.0,40.1,30.04,10.25,81.87,135.72,10.26
